country,t,onset2COWCS,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,oilreserves_full,oilreserves,oilreserves_public,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
CUB,1994,0.0,7.0,0.0015,,0.005908,0.005059,,0.0,0.0,4.2632222e-05,4.2632222e-05,0.0029202104,0.0007968787,100000.0,,0.1,,1.0,,,0.0,1.0,1.0,0.0,0.0
CYM,1994,0.0,7.0,,,,,,,0.0,,,0.0029202104,,0.0,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0
CYP,1994,0.0,7.0,0.01,0.021972246,0.00093900005,0.003962,0.003962,0.01,0.0,,,0.0056658983,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,0.0,0.0
CZE,1994,0.0,7.0,0.01,,0.003222,0.006591,0.003233,,0.0,3.6135316e-06,3.6135316e-06,0.0005501956,0.00022723526,15000.0,,0.015,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
DEU,1994,0.0,7.0,0.01,0.0069314716,0.001682,0.0065710004,0.0016419999,0.0,0.0,3.4682453e-05,3.4686178e-05,0.0005501956,-0.0017622225,0.6698468,0.6698468,0.449314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
DJI,1994,0.0,7.0,0.0015,0.013609766,0.007962,0.000435,0.0065579996,0.0,0.0,0.00023348257,0.00023348443,0.0020748675,-0.030230714,0.0,0.0,0.0,,1.0,,,,1.0,1.0,0.0,0.0
DNK,1994,0.0,7.0,0.01,-0.095670156,0.000819,0.002333,0.0010490001,0.0,0.0,3.3132732e-05,3.3129007e-05,0.0005501956,0.030318782,1.5693451,1.5693451,0.76735663,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0
DOM,1994,0.0,7.0,0.0075,0.027972814,0.004294,0.003118,0.000395,0.0,0.0,0.0001668483,0.0001668483,0.0029202104,-0.001078764,0.0,0.0,0.0,1.0,,,,,1.0,1.0,0.0,0.0
DZA,1994,,7.0,0.0015,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.00022229552,0.00022229366,0.0020748675,-0.049425326,13.194923,13.194923,9.5895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
ECU,1994,0.0,7.0,0.0095,0.03637586,0.0065499996,0.001417,0.001308,0.0,0.0,0.00023798645,0.00023798645,0.0029202104,0.0021579247,5.1729937,5.1729937,2.7526,,,,0.0,0.0,1.0,1.0,0.0,0.0
EGY,1994,0.0,7.0,0.002,0.0,0.0018359999,0.001979,0.000237,0.0,0.0,0.00021332502,0.0002133213,0.0020748675,-0.007252384,5.309676,5.309676,5.1205,,,,,,1.0,1.0,0.0,0.0
ERI,1994,0.0,7.0,0.002,,0.0065240003,0.004253,0.00653,,0.0,,,0.0020748675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ESP,1994,0.0,7.0,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,0.0,1.5981495e-05,1.5981495e-05,0.0005501956,-0.0046790782,22518.0,,0.022518,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
EST,1994,0.0,7.0,0.008,,0.0050620004,0.004985,0.004944,0.0,0.0,-0.00016148388,-0.00016148388,0.0005501956,-0.03700939,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
ETH,1994,0.0,7.0,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,0.0,,,0.0020748675,,,,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
FIN,1994,0.0,7.0,0.01,-0.017719569,0.001315,0.0025310002,0.001412,0.0,0.0,4.1767955e-05,4.176423e-05,0.0005501956,0.006565297,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
FJI,1994,0.0,7.0,0.0075,-0.0091629075,0.005479,0.005682,0.005479,0.01,0.0,,,0.0020814538,,0.0,0.0,0.0,1.0,,,,,1.0,1.0,0.0,0.0
GAB,1994,0.0,7.0,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,1.0,0.00026927143,0.0002692705,0.0020748675,0.0019072825,2.432738,2.432738,1.0649999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
GBR,1994,0.0,7.0,0.01,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,0.0,3.193319e-05,3.1936914e-05,0.0005501956,0.021816842,16.835306,16.835306,4.43338,,1.0,,1.0,,1.0,1.0,0.0,0.0
GEO,1994,,7.0,0.007,0.041075896,0.004923,0.0065429998,0.004749,0.0,0.0,-0.00024461746,-0.00024461746,0.0056658983,-0.08307025,,,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0
GHA,1994,0.0,7.0,0.0045,-0.095670156,0.0067330003,0.007987,0.006731,0.01,0.0,0.00029092282,0.00029092282,0.0020748675,-0.0043734293,500.0,,0.0005,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0
GIN,1994,0.0,7.0,0.0025,0.011631508,0.007389,0.002649,0.007725,0.0,0.0,0.0003104508,0.00031044707,0.0020748675,-0.0047032014,0.0,0.0,0.0,,1.0,,,,1.0,1.0,0.0,0.0
GMB,1994,0.0,7.0,0.0015,-0.095670156,0.007864,0.00097000005,0.008076,0.01,0.0,0.00038336962,0.00038336962,0.0020748675,-0.012343494,0.0,0.0,0.0,,1.0,,,,1.0,1.0,0.0,0.0
GRC,1994,0.0,7.0,0.01,0.0308191,0.001576,0.00153,0.00029999999,0.0,0.0,4.5001507e-05,4.5001507e-05,0.0005501956,-0.013086307,41000.0,,0.041,,1.0,,1.0,,1.0,1.0,0.0,0.0
GRL,1994,0.0,7.0,,,,0.004592,0.002188,0.0,0.0,,,-0.0013925731,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
GTM,1994,0.0,7.0,0.0065,0.037400477,0.005122,0.003753,0.004586,0.0,0.0,0.00026527792,0.0002652742,0.0029202104,-0.0020902622,207000.0,,0.207,,,,,,1.0,1.0,0.0,0.0
GUY,1994,0.0,7.0,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,0.0,,,0.0029202104,,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0
HKG,1994,0.0,7.0,,-0.095670156,0.00062,0.004191,0.002128,0.01,0.0,0.00022126734,0.0002212748,0.0056658983,-0.015881788,0.0,0.0,0.0,,,,1.0,,1.0,1.0,0.0,0.0
HND,1994,0.0,7.0,0.008,0.03966511,0.001867,0.002357,0.000553,0.0,0.0,0.00029489398,0.00029489398,0.0029202104,-0.053613517,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0
HRV,1994,0.0,7.0,0.0035,,0.00369,0.004447,0.00076300005,,0.0,5.58421e-05,5.58421e-05,0.0005501956,0.025952056,0.4101871,0.4101871,0.150925,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
HTI,1994,0.0,7.0,0.0085,0.027343675,0.00095,0.004704,,0.0,0.0,0.00020650029,0.00020649657,0.0029202104,-0.096087255,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
HUN,1994,0.0,7.0,0.01,-0.095670156,0.001522,0.005244,0.000297,0.0,0.0,-1.579523e-05,-1.5791506e-05,0.0005501956,0.005657198,0.5267438,0.5267438,0.139031,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
IDN,1994,0.0,7.0,0.0015,0.023513753,0.007351,0.00234,0.0076800003,0.0,1.0,0.00016535074,0.00016534701,0.0056658983,0.03206805,12.135165,12.135165,5.3795,,,1.0,1.0,,1.0,1.0,0.0,0.0
IND,1994,0.0,7.0,0.009,0.025572272,0.0041819997,0.0032600001,0.008069,0.01,0.0,0.00018176436,0.00018177554,0.0056658983,0.034494705,6.6139693,6.6139693,5.864078,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0
IRL,1994,0.0,7.0,0.01,-0.095670156,0.001206,0.00155,0.000312,0.01,0.0,4.7929585e-05,4.7929585e-05,0.0005501956,0.022635072,0.0,0.0,0.0,,1.0,0.0,0.0,,1.0,1.0,0.0,0.0
IRN,1994,0.0,7.0,0.002,0.0364545,0.0066839997,0.0011519999,0.0074620005,0.0,1.0,4.9844384e-06,4.980713e-06,0.0056658983,-0.0059999973,84.08944,84.08944,93.58,,,0.0,1.0,,1.0,1.0,0.0,0.0
IRQ,1994,0.0,7.0,0.0005,0.017917594,0.003689,0.004844,0.003694,0.0,1.0,0.0003022626,0.00030226633,0.0056658983,-0.08517425,78.47864,78.47864,100.0,,1.0,1.0,,1.0,1.0,1.0,0.0,0.0
ISL,1994,0.0,7.0,,0.026173959,0.000798,0.001913,0.00082,0.0,0.0,,,0.0005501956,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
ISR,1994,0.0,7.0,0.0095,0.005306283,0.003436,0.0034689999,0.005525,0.01,0.0,0.00034819543,0.00034819543,0.0056658983,0.015651073,3351.0,,0.003351,,,,1.0,,1.0,1.0,0.0,0.0
ITA,1994,0.0,7.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,2.6747584e-05,2.6743859e-05,0.0005501956,-0.006284239,1.150715,1.150715,0.6887,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0
JAM,1994,0.0,7.0,0.0095,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,0.00012139231,0.00012139231,0.0029202104,-0.012971595,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0
JOR,1994,0.0,7.0,0.004,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.0002426207,0.00024262443,0.0056658983,0.00045183674,1000.0,,0.001,0.0,0.0,,,,1.0,1.0,0.0,0.0
JPN,1994,0.0,7.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,2.771616e-05,2.771616e-05,0.0056658983,-0.026262835,54243.0,,0.054243,,,,,,1.0,1.0,0.0,0.0
KAZ,1994,0.0,7.0,0.0035,,0.006171,0.005898,0.0066210004,0.0,0.0,-0.00016514957,-0.0001651533,0.0056658983,-0.13766299,17.42744,17.42744,,,,,1.0,0.0,1.0,1.0,0.0,0.0
KEN,1994,0.0,7.0,0.0025,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00024372339,0.00024372712,0.0020748675,-0.007631436,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.0
KGZ,1994,0.0,7.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,-8.955598e-06,-8.951873e-06,0.0056658983,-0.19082913,,,,,0.0,1.0,,1.0,1.0,1.0,0.0,0.0
KHM,1994,,7.0,0.0055,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00033021718,0.0003302209,0.0056658983,-0.026412377,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0
KOR,1994,0.0,7.0,0.008,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,9.252876e-05,9.252876e-05,0.0056658983,0.031987768,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0,0.0
KWT,1994,0.0,7.0,0.0015,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,0.00044587255,0.00044586882,0.0056658983,0.044288836,75.940384,75.940384,96.5,,,,1.0,1.0,1.0,1.0,0.0,0.0
LAO,1994,0.0,7.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.0002811104,0.00028111413,0.0056658983,0.015066827,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,0.0
LBN,1994,0.0,7.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.0001167804,0.000116776675,0.0056658983,0.05360071,0.0,0.0,0.0,,0.0,,,0.0,1.0,1.0,0.0,0.0
LBR,1994,,7.0,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-7.785857e-05,-7.786229e-05,0.0020748675,0.032146122,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
LBY,1994,0.0,7.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.00024135411,0.0002413569,0.0020748675,-0.06498296,31.082329,31.082329,22.8,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0
LIE,1994,0.0,7.0,,,0.0057260003,0.003343,0.002246,,0.0,,,0.0005501956,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
LKA,1994,0.0,7.0,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.0001379028,0.0001379028,0.0056658983,0.023754613,0.0,0.0,0.0,1.0,,,,1.0,1.0,1.0,0.0,0.0
LSO,1994,0.0,7.0,0.009,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,0.00021058321,0.00021059066,0.0020748675,-0.056396022,0.0,0.0,0.0,,1.0,,,,1.0,1.0,0.0,0.0
LTU,1994,0.0,7.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,-2.5428832e-05,-2.5425106e-05,0.0005501956,-0.11504714,,,,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0
LUX,1994,0.0,7.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,0.0005501956,,0.0,0.0,0.0,,1.0,0.0,,1.0,1.0,1.0,0.0,0.0
LVA,1994,0.0,7.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-0.00016575307,-0.00016574934,0.0005501956,0.009852426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
MAC,1994,0.0,7.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,0.0056658983,,0.0,0.0,0.0,,,,,0.0,1.0,1.0,0.0,0.0
MAR,1994,0.0,7.0,0.0015,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.0002066791,0.0002066791,0.0020748675,0.065658145,1063.0,,0.001063,,1.0,,,0.0,1.0,1.0,0.0,0.0
MCO,1994,0.0,7.0,,,0.006838,0.003047,0.007305,,0.0,,,0.0005501956,,,,,,1.0,,,,1.0,1.0,0.0,0.0
MDA,1994,0.0,7.0,0.0085,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,-6.750226e-06,-6.7539513e-06,0.0005501956,-0.28624716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MDG,1994,0.0,7.0,0.0095,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.0003029853,0.00030298159,0.0020748675,-0.02606757,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MDV,1994,0.0,7.0,,,,,,0.01,0.0,,,0.0056658983,,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0
MEX,1994,0.0,7.0,0.007,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00017547607,0.00017547235,0.0029202104,0.0068258755,40.247345,40.247345,50.350002,,1.0,1.0,,,1.0,1.0,0.0,0.0
MKD,1994,0.0,7.0,0.008,,0.0050230003,0.005899,0.005021,,0.0,9.069592e-05,9.069592e-05,0.0005501956,-0.033113066,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,0.0,0.0
MLI,1994,0.0,7.0,0.0085,-0.0091629075,0.006906,0.00182,0.008388001,0.0,0.0,0.00021028519,0.00021028519,0.0020748675,-0.01237724,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0
MLT,1994,0.0,7.0,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,0.0005501956,,0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0
MMR,1994,,7.0,0.0015,0.035723455,0.0050620004,0.0019740001,0.005072,0.0,0.0,0.00014442205,0.00014441833,0.0056658983,0.021760799,50000.0,,0.05,,1.0,0.0,,0.0,1.0,1.0,0.0,0.0
MNG,1994,0.0,7.0,0.0095,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.00017209351,0.00017209258,0.0056658983,-0.009552589,0.0,0.0,0.0,,,,0.0,,1.0,1.0,0.0,0.0
MOZ,1994,0.0,7.0,0.0075,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.0007660836,0.0007660799,0.0020748675,-0.016887436,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0
MRT,1994,0.0,7.0,0.002,-0.095670156,0.0061500003,0.000149,0.0032600001,0.0,0.0,0.00029794872,0.00029795105,0.0020748675,-0.00407801,0.0,0.0,0.0,,1.0,,,1.0,1.0,1.0,0.0,0.0
MUS,1994,0.0,7.0,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,0.000114537776,0.000114537776,0.0020748675,-2.3066998e-05,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MWI,1994,0.0,7.0,0.008,0.021747518,0.0067439997,0.008192,0.006023,0.01,0.0,-0.00017245859,-0.00017246231,0.0020748675,-0.10301625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
MYS,1994,0.0,7.0,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.00022836775,0.00022836402,0.0056658983,0.031420868,5.4479218,5.4479218,4.75,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0
NAM,1994,0.0,7.0,0.008,0.023887627,0.006329,0.0066259997,0.007005,0.01,0.0,0.00026714802,0.00026715407,0.0020748675,0.026122237,0.0,0.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,0.0
NCL,1994,0.0,7.0,,,,0.0054619997,0.006633,0.0,0.0,,,0.0020814538,,0.0,0.0,0.0,,0.0,,,1.0,1.0,1.0,0.0,0.0
NER,1994,0.0,7.0,0.009,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.00032375008,0.00032374635,0.0020748675,0.008505566,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
NGA,1994,0.0,7.0,0.0015,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.00024779886,0.00024780259,0.0020748675,-0.04491733,29.05391,29.05391,19.44541,0.0,,0.0,1.0,,1.0,1.0,0.0,0.0
NIC,1994,0.0,7.0,0.008,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.00029028952,0.00029028952,0.0029202104,0.005744851,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,1.0,0.0,0.0
NLD,1994,0.0,7.0,0.01,-0.095670156,0.001054,0.0072219996,0.005143,0.0,0.0,6.997585e-05,6.997213e-05,0.0005501956,-0.005646076,0.3480561,0.3480561,0.132086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
NOR,1994,0.0,7.0,0.01,0.033809945,0.00058600004,0.002048,0.000673,0.0,0.0,5.7063997e-05,5.705841e-05,0.0005501956,0.01794158,21.620108,21.620108,9.494101,,1.0,,1.0,,1.0,1.0,0.0,0.0
NPL,1994,0.0,7.0,0.0075,0.043000028,0.006632,0.001417,0.0071670003,0.01,0.0,0.00028906018,0.00028906018,0.0056658983,0.036645442,0.0,0.0,0.0,,0.0,1.0,,,1.0,1.0,0.0,0.0
NZL,1994,0.0,7.0,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,0.00013758987,0.00013758615,0.0020814538,0.021274887,156000.0,,0.156,,0.0,,,0.0,1.0,1.0,0.0,0.0
OMN,1994,0.0,7.0,0.0005,0.010296194,0.004373,0.0043220003,0.003567,0.0,0.0,0.00034619868,0.00034620054,0.0056658983,-0.04949543,9.203282,9.203282,4.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PAK,1994,1.0,7.0,0.009,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.0002425164,0.00024252385,0.0056658983,-0.009549192,0.34341455,0.34341455,0.203284,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0
PAN,1994,0.0,7.0,0.0095,0.024849067,0.005528,0.0033379998,0.0038730002,0.0,0.0,0.00019509345,0.00019508973,0.0029202104,-0.008163615,0.0,0.0,0.0,,,,1.0,,1.0,1.0,0.0,0.0
PER,1994,,7.0,0.0055,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.00020490587,0.00020490587,0.0029202104,0.09743005,1.6941429,1.6941429,0.605896,1.0,,,,,1.0,1.0,0.0,0.0
PHL,1994,0.0,7.0,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.00021767616,0.00021767244,0.0056658983,-0.0014270227,279000.0,,0.279,,,,1.0,0.0,1.0,1.0,0.0,0.0
PNG,1994,0.0,7.0,0.007,0.035723455,0.0027180002,0.005523,0.003526,0.01,0.0,,,0.0020814538,,0.451394,0.451394,0.2534,0.0,,1.0,,,1.0,1.0,0.0,0.0
POL,1994,0.0,7.0,0.009,-0.0022314354,0.0011829999,0.0017120001,0.00046799998,0.0,0.0,2.091378e-05,2.092123e-05,0.0005501956,0.027693959,36793.0,,0.036793,,,0.0,1.0,,1.0,1.0,0.0,0.0
PRK,1994,0.0,7.0,0.0005,,0.00039200002,0.004891,2.7999999e-05,0.0,0.0,0.00012090057,0.0001209043,0.0056658983,-0.28012753,0.0,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0,0.0,0.0
PRT,1994,0.0,7.0,0.01,0.01757858,0.00046799998,0.001438,0.000198,0.0,0.0,5.9872866e-05,5.986914e-05,0.0005501956,-0.026208052,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRY,1994,0.0,7.0,0.0085,0.000953102,0.0016889999,0.002123,0.005975,0.0,0.0,0.00028158724,0.0002815891,0.0029202104,-0.0076385047,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0
PYF,1994,0.0,7.0,,,,0.0058130003,0.006078,,0.0,,,0.0020814538,,0.0,0.0,0.0,,1.0,,,,1.0,1.0,0.0,0.0
QAT,1994,0.0,7.0,0.0,-0.095670156,0.007456,0.00095,0.0047999998,0.0,1.0,0.0003051646,0.00030516833,0.0056658983,-0.0025398238,32.110947,32.110947,3.6145,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0
RUS,1994,1.0,7.0,0.0065,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,3.5017729e-06,3.5036355e-06,0.0005501956,-0.13919656,87.5161,87.5161,,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0
RWA,1994,,7.0,0.002,0.04295924,0.003238,0.0050660004,,0.0,0.0,-0.0018795133,-0.0018795095,0.0020748675,-0.41504025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SAU,1994,0.0,7.0,0.0,0.02442347,0.0018000001,0.00127,0.00094899995,0.01,1.0,0.00056617707,0.0005661752,0.0056658983,-0.075348176,238.63248,238.63248,261.28848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SEN,1994,0.0,7.0,0.0045,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.00029172748,0.0002917312,0.0020748675,-0.0038050367,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SGP,1994,0.0,7.0,0.004,-0.095670156,0.0038569998,0.006561,0.003835,0.01,0.0,0.00029553473,0.00029552728,0.0056658983,0.035977293,0.0,0.0,0.0,,,1.0,1.0,,1.0,1.0,0.0,0.0
SLE,1994,,7.0,0.0015,0.005306283,0.008191001,0.005395,0.0076340004,0.01,0.0,0.00022774935,0.00022774935,0.0020748675,0.008577451,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0
SLV,1994,0.0,7.0,0.0085,0.023321439,0.001978,0.0035589999,,0.0,0.0,0.00017977506,0.00017977506,0.0029202104,0.026637856,0.0,0.0,0.0,,,,,,1.0,1.0,0.0,0.0
SMR,1994,0.0,7.0,,,0.002927,0.0019750001,,,0.0,,,0.0005501956,,,,,,1.0,0.0,,,1.0,1.0,0.0,0.0
SOM,1994,,7.0,0.005,0.025336968,0.008117,2.7999999e-05,0.000326,0.01,0.0,0.00026433915,0.00026433915,0.0020748675,0.0012438928,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,0.0
STP,1994,0.0,7.0,,,,0.001866,0.002322,0.0,0.0,0.00028481707,0.00028481707,0.0020748675,-0.017891858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
SUR,1994,0.0,7.0,,0.014816046,0.007332,0.00791,0.00331,0.0,0.0,,,0.0029202104,,56200.0,,0.0562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SVK,1994,0.0,7.0,0.0085,,0.002539,0.005655,0.002551,,0.0,4.0650368e-05,4.0654093e-05,0.0005501956,0.026874369,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
SVN,1994,0.0,7.0,0.01,,0.0022159999,0.002868,0.002201,,0.0,5.5506825e-06,5.5469573e-06,0.0005501956,0.015428614,,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
SWE,1994,0.0,7.0,0.01,0.009555114,0.00059999997,0.002342,0.0019679999,0.0,0.0,7.086247e-05,7.0856884e-05,0.0005501956,0.009003561,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SWZ,1994,0.0,7.0,0.0005,0.027212955,0.000582,0.0044440003,0.001722,0.01,0.0,5.8233738e-05,5.8233738e-05,0.0020748675,0.0010064486,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,1.0,0.0,0.0
SYC,1994,0.0,7.0,,-0.095670156,0.002025,0.002323,0.0016060001,0.0,0.0,0.00011054799,0.000110544264,0.0020748675,-0.055344626,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0
SYR,1994,0.0,7.0,0.0005,0.01686399,0.005399,0.0043099998,0.0018170001,0.0,0.0,0.0002616197,0.00026162714,0.0056658983,0.023677984,3.296054,3.296054,2.175,0.0,,,,1.0,1.0,1.0,0.0,0.0
TCD,1994,0.0,7.0,0.003,0.021400662,0.0086199995,0.0064109997,0.008635,0.0,0.0,0.00018265098,0.00018265098,0.0020748675,0.026242025,1.1405,1.1405,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0
TGO,1994,0.0,7.0,0.004,-0.095670156,0.0070990003,0.0065960004,0.00898,0.0,0.0,6.515533e-05,6.515905e-05,0.0020748675,0.16472381,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0
THA,1994,0.0,7.0,0.0095,0.01686399,0.0063380003,0.000994,0.006344,0.01,0.0,0.00012603402,0.00012604147,0.0056658983,0.033936482,0.70848405,0.70848405,0.2046825,,,,1.0,,1.0,1.0,0.0,0.0
TJK,1994,,7.0,0.002,0.043944493,0.005107,0.0033860002,0.005473,0.0,0.0,0.00010223687,0.00010223314,0.0056658983,-0.19336385,,,,1.0,1.0,,,1.0,1.0,1.0,0.0,0.0
TKM,1994,0.0,7.0,0.0005,,0.003918,0.002327,0.003984,0.0,0.0,0.00021967292,0.0002196785,0.0056658983,-0.20670912,2.0937343,2.0937343,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
