country,t,onset2COWCS,milexp_pergdpSIPRI,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
ITA,1991,0.0,2.1,7.0,0.01,0.031000923,0.001145,0.0030270002,0.001147,0.0,0.0,8.046627e-07,8.046627e-07,-0.0021132082,-0.011809174,-0.0009486705275717,-0.0005921054021919,-0.0005414636129854,-0.0002580873721491,-0.0006018094130392,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
JAM,1991,0.0,0.5,7.0,0.01,0.010296194,0.004129,0.00616,0.001098,0.01,0.0,4.555285e-05,4.5556575e-05,-0.0055420846,-0.021222293,0.0022804676532846,0.0062096173248318,0.0019071878036297,0.0003990037537946,0.0027314455530716,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
JOR,1991,0.0,10.0,7.0,0.003,0.026532419,0.005926,0.00065899995,0.000396,0.0,0.0,0.0010704994,0.0010704994,-0.006785229,-0.104980156,0.0013590692179701,-0.0004330071918049,0.0005629968296725,5.813645182320046e-05,0.0012680671829826,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
JPN,1991,0.0,0.9,7.0,0.01,0.026878474,0.000119000004,0.005406,0.000178,0.0,0.0,3.3043325e-05,3.3043325e-05,-0.006785229,-0.0043532047,-0.0001443809356991,-7.389789025212968e-05,-0.0001068061075032,-0.0001578026191583,-0.0007839676771965,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
KAZ,1991,0.0,,7.0,0.0035,,0.006171,0.005898,0.0066210004,0.0,0.0,6.480515e-05,6.4808875e-05,-0.006785229,-0.14196649,-0.0015272886197256,-0.001513155601045,-0.002026456349966,-0.0047305905078787,-0.0090008438444879,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
KEN,1991,0.0,2.4,7.0,0.0025,0.03269569,0.008588,0.0077649998,0.0088599995,0.01,0.0,0.00032312423,0.0003231205,-0.00549379,-0.028176647,0.0020342290258762,0.0008144503155028,0.0026722829121239,0.0016893128241922,0.0003431888504245,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
KGZ,1991,0.0,,7.0,0.0035,,0.0067519997,0.00447,0.005949,0.0,0.0,0.00014992803,0.00014992803,-0.006785229,-0.08325025,0.0005309707891795,0.1136290655795692,0.0048813660544673,0.0008032430487181,0.0015150288099132,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
KHM,1991,,2.3,7.0,0.0055,0.0,0.002105,0.000965,0.002104,0.0,0.0,0.00035853684,0.0003585331,-0.006785229,0.006040748,0.0070299727781781,-0.0035790158999895,0.0005644881535005,-0.0003320887249307,0.000952196894435,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
KOR,1991,0.0,3.5,7.0,0.008,0.021860512,2.0000001e-05,0.0066039995,2.1e-05,0.0,0.0,0.000109255314,0.00010924786,-0.006785229,0.039861996,-0.0007237032982205,-0.0010208542341818,-0.0014494231515498,0.0004130116466402,-0.0023335462137427,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
KWT,1991,0.0,117.3,7.0,0.0005,-0.095670156,0.0066039995,0.006745,0.003444,0.0,1.0,-0.00808762,-0.00808762,-0.006785229,0.33181506,-0.0016875567553181,-0.0027018736779865,-0.0057246009931998,-0.0095059853172284,-0.021729078108556,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LAO,1991,0.0,,7.0,0.0015,0.03577948,0.005139,0.005453,0.0063819997,0.0,0.0,0.00028142333,0.0002814196,-0.006785229,-0.015713444,-0.0004584185692626,-0.0030174557689318,0.0049394728228878,-0.0003389329420421,-0.000346830720336,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LBN,1991,0.0,5.2,7.0,,0.04044804,0.001314,0.007886,0.001312,0.0,0.0,0.00014477968,0.00014477596,-0.006785229,0.34827524,-0.0052810898351307,-0.0060957357427925,0.002347859619214,-9.792718051982016e-05,-0.0024253073249945,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LBR,1991,0.0,7.2,7.0,0.005,-0.005108256,0.009084,0.004883,0.009038,0.01,0.0,-0.0015272945,-0.0015272908,-0.00549379,0.1859453,-0.0187699239873063,0.0192059027448538,-0.0075236383713867,-0.0162891888733613,-0.0367013201331555,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LBY,1991,0.0,,7.0,0.0015,,0.00792,0.00057,0.000758,0.0,1.0,0.0002681911,0.0002681911,-0.00549379,-0.113312125,-0.0017306084649122,-0.0020228539391622,-0.0028244474342993,-0.000466794452692,-0.0053150733628747,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LIE,1991,0.0,,7.0,,,0.0057260003,0.003343,0.002246,,0.0,,,-0.0021132082,,-0.0011102474462844,-0.0039146740241169,-0.0005857206716277,-0.0002296917285324,-0.0007699876313268,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LKA,1991,,2.8,7.0,0.0075,0.019878743,0.00415,0.004853,0.004645,0.01,0.0,0.000111080706,0.000111080706,-0.006785229,0.016660871,-0.0010599786690589,-0.0013592161808506,-0.0005253085037615,-0.0005481827772773,-0.0015386287911241,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LSO,1991,0.0,3.8,7.0,0.0015,0.044091552,0.0025499999,0.0072109997,0.002543,0.01,0.0,0.00023450702,0.00023449957,-0.00549379,-0.014827732,-0.0018031550717672,-0.0046034167440478,-0.0004407931451854,-0.000291898650523,-0.0012546582804586,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LTU,1991,0.0,,7.0,0.01,,0.0032229999,0.004141,0.003219,0.0,0.0,1.9736588e-05,1.9736588e-05,-0.0021132082,-0.07820294,-0.0002914387982166,0.0030264936069985,-0.000961718290491,0.0114735786462747,0.0005667641942892,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LUX,1991,0.0,0.9,7.0,,-0.095670156,0.005302,0.000911,0.00644,0.0,0.0,,,-0.0021132082,,-0.003248214523389,-0.0144893256166523,-0.0015055078387567,-0.0009634031949726,-0.0008427496828074,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
LVA,1991,0.0,,7.0,0.009,,0.005867,0.005556,0.005795,0.0,0.0,-4.6223402e-05,-4.6219677e-05,-0.0021132082,-0.15117964,0.0002324933939223,0.0008146684824001,0.0025507056140505,0.0023185890754357,0.0018205137554716,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MAC,1991,0.0,,7.0,,,,0.0055110003,0.0025189999,0.0,0.0,,,-0.006785229,,0.0009668718270488,0.0124987555608295,-0.0002492217280463,9.690292954702948e-05,-0.0006158775221496,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MAR,1991,0.0,4.1,7.0,0.001,0.0383298,0.0048410003,3.5e-05,0.004683,0.0,0.0,0.00022362173,0.00022362173,-0.00549379,0.029601226,-0.0013635804315983,-0.0016619627289773,-0.0004069492384173,0.0005500705784242,-0.0014930878317528,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MCO,1991,0.0,,7.0,,,0.006838,0.003047,0.007305,,0.0,,,-0.0021132082,,-5.407272136676066e-05,-0.0040014559707463,-0.0003386724786201,-0.0001188759127393,-0.000469465364591,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MDA,1991,0.0,,7.0,0.0075,-0.095670156,0.005535,0.005603,0.0055330005,0.0,0.0,6.1258674e-05,6.1258674e-05,-0.0021132082,-0.15775234,-0.0107204451157163,-0.0283794630379962,-0.029205206691582,-0.0296407764799672,-0.0345619464860331,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MDG,1991,0.0,1.3,7.0,0.006,0.034904286,0.008791001,0.005191,0.00020400001,0.0,0.0,0.00030130893,0.00030130893,-0.00549379,-0.08703537,-0.0031496996326859,-0.0181085734501898,0.0030383788191886,0.0003173518607301,0.0024003731208049,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MDV,1991,0.0,,7.0,,,,,,0.01,0.0,,,-0.006785229,,-0.0050996806213367,-0.001492117277294,0.0009201750567551,-0.0018578664259106,-0.0023095835431793,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MEX,1991,0.0,0.5,7.0,0.005,0.03440418,0.0054180003,0.001796,0.001511,0.0,0.0,0.00018370897,0.00018371269,-0.0055420846,0.004085779,-0.0007358104790866,0.0022885924896723,0.0024897389302499,0.0067944563530301,0.0002229020358238,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MKD,1991,0.0,,7.0,0.008,,0.0050230003,0.005899,0.005021,,0.0,,,-0.0021132082,,0.0023650826330759,0.042942019985953,0.0027014318124652,0.0086826734115424,0.0038890265873697,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MLI,1991,0.0,,7.0,0.005,-0.0091629075,0.006906,0.00182,0.008388001,0.0,0.0,0.00020006299,0.00020006672,-0.00549379,-0.04575538,-0.0016055905944173,-0.0005093958285039,0.000168975336856,-1.598593182347422e-05,-0.000685630959248,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MLT,1991,0.0,0.9,7.0,,-0.095670156,0.000414,0.001223,0.000907,0.0,0.0,,,-0.0021132082,,-0.0006859935232398,0.0004343339522911,0.0018698101741434,-0.0027938448714758,0.0003291771747906,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MMR,1991,,3.2,7.0,0.0015,0.035723455,0.0050620004,0.0019740001,0.005072,0.0,0.0,0.0001263693,0.0001263693,-0.006785229,-0.056576476,-0.0034756605358123,0.000355929130657,-0.0018015512070015,-1.4111700994508293e-05,-0.0011918633327099,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MNG,1991,0.0,3.2,7.0,0.006,0.035918176,0.003682,0.000799,0.003734,0.0,0.0,0.00023549795,0.00023550144,-0.006785229,-0.12857977,0.0049591762638162,-0.0051996267858971,0.0004672443433965,-0.0002251172002816,0.0026168140456815,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MOZ,1991,,2.6,7.0,0.002,0.008754687,0.0069319997,0.006759,0.008125,0.0,0.0,0.00020955503,0.00020954944,-0.00549379,0.014587405,0.0059600556525923,0.0036409161041256,0.0007728436883118,9.099223360826102e-05,0.0015735964255135,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MRT,1991,0.0,3.6,7.0,0.002,-0.095670156,0.0061500003,0.000149,0.0032600001,0.0,0.0,0.00024858117,0.0002485863,-0.00549379,-0.018562702,-0.0012734176286938,-0.0002121621994945,-0.0003216456342874,-0.0001164135409888,-0.0026696957310527,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MUS,1991,0.0,0.4,7.0,0.01,-0.095670156,0.004634,0.006385,0.004547,0.0,0.0,9.492785e-05,9.49204e-05,-0.00549379,0.021792267,-0.0597385090495717,-0.4704994371179616,-0.0338136729946333,-0.1601952680997341,-0.042859958158376,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MWI,1991,0.0,1.1,7.0,0.0005,0.021747518,0.0067439997,0.008192,0.006023,0.01,0.0,0.00039425492,0.00039425492,-0.00549379,0.029382009,-0.0038232830807587,-0.0036151188178989,-0.0002426082310271,-0.0002077009814721,-0.0009405866902742,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
MYS,1991,0.0,3.2,7.0,0.007,0.026878474,0.00588,0.006657,0.00597,0.01,0.0,0.00022789836,0.00022789463,-0.006785229,0.034730334,-0.0089549866460801,-0.0138186843291966,-0.0105762056097703,-0.0038299038989297,-0.0031316305598299,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NAM,1991,0.0,5.6,7.0,0.008,0.023887627,0.006329,0.0066259997,0.007005,0.01,0.0,0.00027778,0.00027777907,-0.00549379,0.014401399,-0.0014851454959695,-0.0035817413511467,-7.258480252092872e-06,-0.0001908290848359,4.928327756466636e-05,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NCL,1991,0.0,,7.0,,,,0.0054619997,0.006633,0.0,0.0,,,-0.00530684,,-0.0009163749266042,-0.0039096973775282,-0.0008023371673905,-0.0001558762257491,-0.0035100979268236,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NER,1991,0.0,,7.0,0.0055,0.007419373,0.006518,0.002013,0.006519,0.0,0.0,0.0003058985,0.00030590035,-0.00549379,-0.004244016,0.0006753905501581,0.0007598398338764,0.0005355887658467,0.0002030204089818,0.002517173052273,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NGA,1991,0.0,0.7,7.0,0.0025,0.008754687,0.008505,0.007421,0.008503,0.01,1.0,0.00025436282,0.00025436282,-0.00549379,0.01897375,0.0008342874364054,0.0002163150958477,-0.0008721149802166,-0.0001600205362924,0.000423611185917,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NIC,1991,0.0,4.0,7.0,0.008,0.022300145,0.004844,0.00429,0.000473,0.0,0.0,0.0004975945,0.000497587,-0.0055420846,-0.055899486,-0.0002738762657318,0.0137415817051424,0.000271419648332,-1.6393190789619093e-05,-0.0009973252686841,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NLD,1991,0.0,2.4,7.0,0.01,-0.095670156,0.001054,0.0072219996,0.005143,0.0,0.0,7.6428056e-05,7.6428056e-05,-0.0021132082,-0.007050596,0.0011560779113131,0.0008560837629434,0.0004710778385067,0.0008873640204677,0.0002767499284609,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NOR,1991,0.0,2.7,7.0,0.01,0.033809945,0.00058600004,0.002048,0.000673,0.0,0.0,4.6394765e-05,4.6396628e-05,-0.0021132082,0.0027342811,0.0016984181855582,0.0012874382335265,0.0021908693451346,0.0021038573830304,0.0013718570757127,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NPL,1991,0.0,0.9,7.0,0.0075,0.043000028,0.006632,0.001417,0.0071670003,0.01,0.0,0.00027633458,0.0002763383,-0.006785229,0.019996792,0.0019678237196802,0.0014735028438254,0.001280923612994,6.137179460713417e-05,0.0012193718572831,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
NZL,1991,0.0,1.8,7.0,0.01,0.033428617,0.003969,0.00811,0.001657,0.01,0.0,0.00011938065,0.00011937879,-0.00530684,-0.042157818,0.0004012756696733,0.0003016546781317,0.0007055070384585,0.0004097320848757,0.0006333788361737,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
OMN,1991,0.0,14.8,7.0,0.0005,0.010296194,0.004373,0.0043220003,0.003567,0.0,0.0,0.00038874894,0.00038874708,-0.006785229,-0.03302332,-0.001070639626567,0.0057723776560139,-0.0008608657994675,-0.0002845456398458,-0.0033331070749604,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PAK,1991,0.0,5.8,7.0,0.009,0.037612002,0.007098,0.003848,0.00719,0.01,0.0,0.0002649948,0.00026499107,-0.006785229,0.0049002506,0.0004166356307037,0.0011108911416903,0.0006215223584929,6.386026271167793e-05,0.0005887894709833,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PAN,1991,0.0,1.2,7.0,0.009,0.024849067,0.005528,0.0033379998,0.0038730002,0.0,0.0,0.00019860268,0.00019859895,-0.0055420846,0.049289055,-0.0024755445417568,-0.0008116724539426,-0.0002001021993035,7.440319229982343e-05,-0.0005700324193413,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PER,1991,,1.2,7.0,0.009,0.03862833,0.006566,0.001988,0.003358,0.0,0.0,0.00020936877,0.0002093669,-0.0055420846,-0.011771224,-6.299235110234641e-05,-0.0002890903832381,0.0003524899133806,-0.000119786078424,-0.0005403376883219,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PHL,1991,,1.3,7.0,0.009,0.03058707,0.002385,0.003056,0.00836,0.0,0.0,0.00022551417,0.0002255179,-0.006785229,-0.050948042,-0.0002059107417808,-0.0059089668082508,0.0087689983223753,-0.0003746234080492,0.0080429149633189,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PNG,1991,0.0,1.4,7.0,0.007,0.035723455,0.0027180002,0.005523,0.003526,0.01,0.0,,,-0.00530684,,0.0005987457376836,-0.0023352820101519,-0.0004942665713835,-0.0001495942947804,-0.0006551597010084,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
POL,1991,0.0,2.4,7.0,0.009,-0.0022314354,0.0011829999,0.0017120001,0.00046799998,0.0,0.0,3.504008e-05,3.5043806e-05,-0.0021132082,-0.096442305,-0.0056911289524784,-0.0039668318547857,-0.0095417820304967,-0.0092942989473536,-0.0109009192863087,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PRK,1991,0.0,,7.0,0.0005,,0.00039200002,0.004891,2.7999999e-05,0.0,0.0,0.00016966462,0.00016966462,-0.006785229,-0.008294327,0.0005878966517628,-0.0013736220706335,0.0009809851697237,0.0003888088764803,1.71034688210259e-06,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PRT,1991,0.0,2.7,7.0,0.01,0.01757858,0.00046799998,0.001438,0.000198,0.0,0.0,-3.7103891e-06,-3.7103891e-06,-0.0021132082,0.01423868,-0.0002224386166408,-0.0006681325971621,0.0003619253087948,0.0015963535156428,-0.0008634092073955,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PRY,1991,0.0,1.7,7.0,0.006,0.000953102,0.0016889999,0.002123,0.005975,0.0,0.0,0.00028569996,0.00028570183,-0.0055420846,-0.012926217,-0.0015415773975099,-0.001820413227063,-0.0010559172555771,-0.0005234445976171,-0.0039881834920741,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
PYF,1991,0.0,,7.0,,,,0.0058130003,0.006078,,0.0,,,-0.00530684,,-0.0005472071689431,-0.0035144924431594,-0.0006460876957584,-7.533557279091393e-05,-0.0008044626136956,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
QAT,1991,0.0,,7.0,0.0,-0.095670156,0.007456,0.00095,0.0047999998,0.0,1.0,0.00033039227,0.00033039227,-0.006785229,-0.031495973,0.0002964020012902,0.000760762536988,-0.0003043655494272,-0.0001579573366333,-0.000602509385237,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
RUS,1991,0.0,,7.0,,0.026532419,0.002452,0.004398,0.002485,0.0,0.0,2.2009015e-05,2.200529e-05,-0.0021132082,-0.063979074,0.0016925171620691,0.0017338539033779,-0.0043296022107676,0.1216885620666772,-0.0046761941424355,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
RWA,1991,,5.5,7.0,0.0015,0.04295924,0.003238,0.0050660004,,0.0,0.0,0.00019833446,0.00019833446,-0.00549379,-0.07791861,0.0028049550407871,0.0009053544886057,-5.505418841265583e-05,4.16733277113794e-05,0.0007773120159941,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
SAU,1991,0.0,12.5,7.0,0.0,0.02442347,0.0018000001,0.00127,0.00094899995,0.01,1.0,0.00015140325,0.00015140139,-0.006785229,0.042553343,-0.0026650655939278,-0.0020171015598012,-0.0029544824462308,-0.0017567159914354,-0.0042228252304548,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
SEN,1991,0.0,1.9,7.0,0.0045,-0.095670156,0.006939,0.001497,0.006961,0.0,0.0,0.00031742454,0.0003174208,-0.00549379,-0.038338248,0.0036703892886273,-0.0002217463410931,0.0023988556954244,0.0002114031670506,0.0012303063798487,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
SGP,1991,0.0,4.7,7.0,0.004,-0.095670156,0.0038569998,0.006561,0.003835,0.01,0.0,0.00031489134,0.0003148839,-0.006785229,-0.011109188,-0.0208832303232811,-0.000699389981091,0.0059667589771774,0.0014536285640736,0.0033000408305152,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
SLE,1991,1.0,2.1,7.0,0.002,0.005306283,0.008191001,0.005395,0.0076340004,0.01,0.0,0.0002649501,0.00026495382,-0.00549379,-0.10717235,0.0078188799898236,0.0026263624089891,-0.0021382178801573,-0.0011724630215817,-0.0010859552572399,-0.00048471790004683027,-0.0020228981807316605,0.002928397552612298,-0.0006795709010511599
